Date,NumMosquitos,WnvPresent
2007-08-24,2,1
2007-08-24,36,1
2007-08-24,3,0
2007-08-24,3,0
2007-08-24,10,0
2007-08-24,6,0
2007-08-24,21,0
2007-08-24,5,0
2007-08-24,4,0
2007-08-24,1,0
2007-08-24,8,0
2007-08-24,4,0
2007-08-24,1,0
2007-08-24,17,0
2007-08-24,7,0
2007-08-24,7,0
2007-08-24,3,0
2007-08-24,28,1
2007-08-24,17,0
2007-08-24,9,1
2007-08-24,9,1
2007-08-24,9,0
2007-08-24,1,0
2007-08-24,4,0
2007-08-24,3,0
2007-08-24,8,0
2007-08-24,3,0
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,20,0
2007-08-24,8,0
2007-08-24,6,0
2007-08-24,1,0
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,50,1
2007-08-24,1,0
2007-08-24,50,0
2007-08-24,6,0
2007-08-24,50,1
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,8,0
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,3,0
2007-08-24,4,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,1,0
2007-08-24,8,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,5,1
2007-08-24,12,1
2007-08-24,8,0
2007-08-24,5,0
2007-08-24,4,0
2007-08-24,3,0
2007-08-24,6,0
2007-08-24,8,0
2007-08-24,4,0
2007-08-24,5,0
2007-08-24,2,0
2007-08-24,12,0
2007-08-24,1,0
2007-08-24,19,1
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,12,0
2007-08-24,9,0
2007-08-24,6,0
2007-08-24,5,1
2007-08-24,4,0
2007-08-24,1,0
2007-08-24,15,0
2007-08-24,7,0
2007-08-24,1,0
2007-08-24,3,0
2007-08-24,19,0
2007-08-24,15,0
2007-08-24,3,0
2007-08-24,13,0
2007-08-24,7,0
2007-08-24,3,0
2007-08-24,10,0
2007-08-24,2,0
2007-08-24,1,0
2007-08-24,35,0
2007-08-24,16,0
2007-08-24,10,0
2007-08-24,1,0
2007-08-24,18,1
2007-08-24,1,0
2007-08-24,4,0
2007-08-24,7,0
2007-08-24,15,0
2007-08-24,3,0
2007-08-24,3,0
2007-08-24,15,1
2007-08-24,3,0
2007-08-24,3,1
2007-08-24,5,1
2007-08-24,12,1
2007-08-24,6,1
2007-08-24,8,0
2007-08-24,2,0
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,9,0
2007-08-24,4,0
2007-08-24,3,0
2007-08-24,10,0
2007-08-24,2,0
2007-08-24,18,0
2007-08-24,28,0
2007-08-24,8,0
2007-08-24,6,0
2007-08-24,10,0
2007-08-24,35,0
2007-08-24,5,0
2007-08-24,3,0
2007-08-24,6,0
2007-08-24,10,0
2007-08-24,12,0
2007-08-24,3,0
2007-08-24,10,1
2007-08-24,9,0
2007-08-24,7,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,1,0
2007-08-24,3,0
2007-08-24,6,0
2007-08-24,14,0
2007-08-24,20,1
2007-08-24,17,0
2007-08-24,15,0
2007-08-24,16,0
2007-08-24,16,1
2007-08-24,17,1
2007-08-24,6,0
2007-08-24,14,1
2007-08-24,1,0
2007-08-24,8,0
2007-08-24,2,0
2007-08-24,4,0
2007-08-24,5,1
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,6,0
2007-08-24,1,0
2007-08-24,1,0
2007-08-24,2,0
2007-08-24,1,0
2007-08-24,2,0
2007-08-24,2,0
2007-08-24,4,0
2007-08-24,3,0
2007-08-24,3,0
2007-08-24,16,0
2007-08-24,3,0
2007-08-24,2,0
2007-08-24,3,0
2007-08-24,2,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,19,0
2007-08-28,50,1
2007-08-28,50,1
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,1
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,41,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,1
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,16,0
2007-08-28,50,0
2007-08-28,7,0
2007-08-28,5,0
2007-08-28,46,0
2007-08-28,50,0
2007-08-28,37,0
2007-08-28,50,1
2007-08-28,50,0
2007-08-28,26,0
2007-08-28,50,0
2007-08-28,2,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,1,0
2007-08-28,10,0
2007-08-28,18,0
2007-08-28,31,0
2007-08-28,17,0
2007-08-28,2,0
2007-08-28,1,0
2007-08-28,7,0
2007-08-28,13,0
2007-08-28,6,0
2007-08-28,27,0
2007-08-28,40,0
2007-08-28,26,1
2007-08-28,35,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,12,0
2007-08-28,14,0
2007-08-28,3,0
2007-08-28,1,0
2007-08-28,4,1
2007-08-28,2,0
2007-08-28,23,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,41,0
2007-08-28,49,1
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,12,0
2007-08-28,8,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,49,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,50,0
2007-08-28,43,0
2007-08-28,35,0
2007-08-28,50,0
2007-08-28,43,0
2007-08-28,50,0
2007-08-28,50,1
2007-08-28,50,0
2007-08-28,2,0
2007-08-28,11,0
2007-08-28,13,0
2007-09-04,10,1
2007-09-04,13,1
2007-09-04,4,0
2007-09-04,5,0
2007-09-04,2,0
2007-09-04,4,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,5,0
2007-09-04,8,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,4,0
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,2,0
2007-09-04,13,0
2007-09-04,34,0
2007-09-04,50,0
2007-09-04,43,0
2007-09-04,2,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,1
2007-09-04,5,1
2007-09-04,5,0
2007-09-04,3,0
2007-09-04,2,0
2007-09-04,18,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,1
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,2,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,3,1
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,12,0
2007-09-04,2,0
2007-09-04,5,0
2007-09-04,1,0
2007-09-04,20,0
2007-09-04,45,0
2007-09-04,30,0
2007-09-04,4,0
2007-09-04,1,0
2007-09-04,2,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,2,0
2007-09-04,4,0
2007-09-04,1,0
2007-09-04,13,1
2007-09-04,1,0
2007-09-04,19,0
2007-09-04,16,0
2007-09-04,10,0
2007-09-04,1,0
2007-09-04,14,0
2007-09-04,2,0
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,7,0
2007-09-04,2,0
2007-09-04,3,0
2007-09-04,1,0
2007-09-04,3,0
2007-09-04,2,1
2007-09-04,1,0
2007-09-04,2,0
2007-09-05,1,0
2007-09-05,1,0
2007-09-05,13,1
2007-09-05,7,1
2007-09-05,1,0
2007-09-05,1,0
2007-09-05,13,1
2007-09-05,38,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,10,0
2007-09-05,1,0
2007-09-05,38,1
2007-09-05,5,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,2,0
2007-09-05,4,1
2007-09-05,3,0
2007-09-05,14,0
2007-09-05,1,0
2007-09-05,2,0
2007-09-05,5,0
2007-09-05,1,0
2007-09-05,5,0
2007-09-05,4,0
2007-09-05,3,1
2007-09-05,1,0
2007-09-05,1,0
2007-09-05,1,0
2007-09-05,3,0
2007-09-05,4,0
2007-09-05,1,0
2007-09-05,2,0
2007-09-05,2,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,7,0
2007-09-05,1,0
2007-09-05,7,0
2007-09-05,7,0
2007-09-05,6,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,1
2007-09-05,48,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,1
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,1
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,50,0
2007-09-05,4,0
2007-09-05,50,0
2007-09-05,2,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,22,0
2007-09-05,3,0
2007-09-05,2,0
2007-09-05,1,0
2007-09-05,28,0
2007-09-05,23,1
2007-09-05,1,0
2007-09-05,5,0
2007-09-05,1,0
2007-09-06,19,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,46,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,49,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,3,0
2007-09-06,19,0
2007-09-06,2,0
2007-09-06,50,0
2007-09-06,1,0
2007-09-06,50,0
2007-09-06,39,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,0
2007-09-06,50,1
2007-09-06,48,0
2007-09-06,5,0
2007-09-06,3,0
2007-09-06,5,0
2007-09-06,3,0
2007-09-06,1,0
2007-09-06,4,0
2007-09-06,10,0
2007-09-06,2,0
2007-09-06,21,1
2007-09-06,3,0
2007-09-06,6,0
2007-09-06,2,0
2007-09-06,2,0
2007-09-06,17,0
2007-09-06,1,0
2007-09-06,47,0
2007-09-06,1,0
2007-09-06,2,0
2007-09-12,2,0
2007-09-12,6,1
2007-09-12,2,0
2007-09-12,8,0
2007-09-12,3,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,5,0
2007-09-12,5,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,4,0
2007-09-12,3,0
2007-09-12,1,0
2007-09-12,10,0
2007-09-12,5,0
2007-09-12,10,1
2007-09-12,11,0
2007-09-12,4,0
2007-09-12,4,0
2007-09-12,7,0
2007-09-12,6,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,5,0
2007-09-12,14,0
2007-09-12,50,0
2007-09-12,38,0
2007-09-12,50,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,3,0
2007-09-12,3,0
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,3,0
2007-09-12,4,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,4,0
2007-09-12,9,0
2007-09-12,1,0
2007-09-12,3,0
2007-09-12,3,0
2007-09-12,22,0
2007-09-12,1,0
2007-09-12,6,0
2007-09-12,7,0
2007-09-12,4,0
2007-09-12,25,0
2007-09-12,1,0
2007-09-12,14,0
2007-09-12,3,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,2,0
2007-09-12,4,0
2007-09-12,3,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,9,0
2007-09-12,25,0
2007-09-12,1,0
2007-09-12,5,0
2007-09-12,15,0
2007-09-12,5,0
2007-09-12,16,0
2007-09-12,17,0
2007-09-12,31,0
2007-09-12,16,1
2007-09-12,3,0
2007-09-12,9,0
2007-09-12,6,0
2007-09-12,1,0
2007-09-12,2,0
2007-09-12,4,0
2007-09-12,1,1
2007-09-12,2,0
2007-09-12,2,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,9,1
2007-09-12,5,0
2007-09-12,32,0
2007-09-12,22,0
2007-09-12,6,0
2007-09-12,50,0
2007-09-12,50,0
2007-09-12,50,0
2007-09-12,50,0
2007-09-12,10,0
2007-09-12,3,0
2007-09-12,1,0
2007-09-12,42,0
2007-09-12,23,0
2007-09-12,50,0
2007-09-12,20,0
2007-09-12,12,0
2007-09-12,7,0
2007-09-12,7,0
2007-09-12,25,0
2007-09-12,8,0
2007-09-12,3,0
2007-09-12,18,0
2007-09-12,3,0
2007-09-12,3,0
2007-09-12,2,0
2007-09-12,32,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,41,0
2007-09-12,1,0
2007-09-12,6,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-12,1,0
2007-09-18,24,0
2007-09-18,17,0
2007-09-18,5,0
2007-09-18,13,0
2007-09-18,3,0
2007-09-18,6,0
2007-09-18,7,0
2007-09-18,3,0
2007-09-18,2,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,7,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,4,0
2007-09-18,6,0
2007-09-18,21,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,5,0
2007-09-18,9,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,9,0
2007-09-18,3,0
2007-09-18,10,0
2007-09-18,1,0
2007-09-18,11,0
2007-09-18,6,0
2007-09-18,3,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,4,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,7,0
2007-09-18,20,0
2007-09-18,1,0
2007-09-18,3,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,4,0
2007-09-18,2,0
2007-09-18,2,0
2007-09-18,6,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,7,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,4,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,3,0
2007-09-18,1,0
2007-09-18,6,0
2007-09-18,10,0
2007-09-18,3,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,19,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,1,0
2007-09-18,7,0
2007-09-18,4,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,2,0
2007-09-18,2,0
2007-09-18,1,0
2007-09-18,14,0
2007-09-18,20,0
2007-09-18,3,0
2007-09-18,2,0
2007-09-18,6,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,20,0
2007-09-19,25,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,3,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,21,0
2007-09-19,2,0
2007-09-19,16,0
2007-09-19,3,0
2007-09-19,16,0
2007-09-19,14,0
2007-09-19,6,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,3,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,6,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,5,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,7,0
2007-09-19,15,0
2007-09-19,5,0
2007-09-19,1,0
2007-09-19,4,0
2007-09-19,29,0
2007-09-19,49,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,11,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,4,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,42,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,26,1
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,50,0
2007-09-19,17,0
2007-09-19,4,0
2007-09-19,31,0
2007-09-19,29,0
2007-09-19,2,0
2007-09-19,8,0
2007-09-19,11,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,5,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,4,0
2007-09-19,2,0
2007-09-19,5,0
2007-09-19,5,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,7,0
2007-09-19,1,0
2007-09-19,6,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,2,0
2007-09-19,1,0
2007-09-19,1,0
2007-09-19,3,0
2007-09-24,33,0
2007-09-24,41,0
2007-09-24,3,0
2007-09-24,5,0
2007-09-24,11,0
2007-09-24,5,0
2007-09-24,3,0
2007-09-24,2,0
2007-09-24,7,0
2007-09-24,2,0
2007-09-24,2,0
2007-09-24,12,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,3,0
2007-09-24,17,0
2007-09-24,1,0
2007-09-24,50,0
2007-09-24,3,0
2007-09-24,1,0
2007-09-24,10,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,5,0
2007-09-24,10,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,29,0
2007-09-24,2,0
2007-09-24,5,0
2007-09-24,20,0
2007-09-24,2,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,12,0
2007-09-24,3,0
2007-09-24,20,0
2007-09-24,9,0
2007-09-24,17,0
2007-09-24,2,0
2007-09-24,7,0
2007-09-24,3,0
2007-09-24,4,0
2007-09-24,3,0
2007-09-24,12,0
2007-09-24,34,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,3,0
2007-09-24,2,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,22,0
2007-09-24,1,0
2007-09-24,7,0
2007-09-24,1,0
2007-09-24,8,0
2007-09-24,4,0
2007-09-24,2,0
2007-09-24,7,0
2007-09-24,7,0
2007-09-24,4,0
2007-09-24,2,0
2007-09-24,6,0
2007-09-24,6,0
2007-09-24,3,0
2007-09-24,15,0
2007-09-24,3,0
2007-09-24,1,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,5,0
2007-09-24,2,0
2007-09-24,9,0
2007-09-24,3,0
2007-09-24,12,0
2007-09-24,3,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,6,0
2007-09-24,6,0
2007-09-24,2,0
2007-09-24,13,0
2007-09-24,6,0
2007-09-24,4,0
2007-09-24,5,0
2007-09-24,12,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,11,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,6,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,2,0
2007-09-24,6,0
2007-09-24,5,0
2007-09-24,23,0
2007-09-24,2,0
2007-09-24,2,0
2007-09-24,1,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,2,0
2007-09-24,15,0
2007-09-24,9,0
2007-09-24,1,0
2007-09-24,17,0
2007-09-24,5,0
2007-09-24,4,0
2007-09-24,6,0
2007-09-24,11,0
2007-09-24,3,0
2007-09-24,8,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,3,0
2007-09-24,1,0
2007-09-24,2,0
2007-09-24,6,0
2007-09-24,6,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,4,0
2007-09-24,1,0
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,50,1
2007-09-24,50,1
2007-09-24,50,0
2007-09-24,50,0
2007-09-24,48,0
2007-09-24,29,0
2007-09-24,50,0
2007-09-24,4,0
2007-09-24,6,0
2007-09-24,7,0
2007-09-24,10,0
2007-09-24,4,0
2007-09-24,5,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,6,0
2007-09-24,12,0
2007-09-24,6,0
2007-09-24,19,0
2007-09-24,1,0
2007-09-24,15,0
2007-09-24,2,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-24,1,0
2007-09-25,47,0
2007-09-25,50,0
2007-09-25,45,0
2007-09-25,16,0
2007-09-25,7,0
2007-09-25,1,0
2007-09-25,9,0
2007-09-25,2,0
2007-09-25,25,0
2007-09-25,45,0
2007-09-25,8,0
2007-09-25,1,0
2007-09-25,1,0
2007-09-25,1,0
2007-09-25,9,0
2007-09-25,24,0
2007-09-25,1,0
2007-09-25,3,0
2007-09-25,3,0
2007-09-25,14,0
2007-09-25,10,0
2007-09-25,10,0
2007-09-25,1,0
2007-10-04,29,0
2007-10-04,47,0
2007-10-04,6,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,9,0
2007-10-04,7,0
2007-10-04,8,0
2007-10-04,26,0
2007-10-04,15,0
2007-10-04,6,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,23,0
2007-10-04,2,0
2007-10-04,13,0
2007-10-04,1,0
2007-10-04,8,0
2007-10-04,1,0
2007-10-04,3,0
2007-10-04,8,0
2007-10-04,5,0
2007-10-04,6,0
2007-10-04,1,0
2007-10-04,9,0
2007-10-04,5,0
2007-10-04,1,0
2007-10-04,2,0
2007-10-04,21,0
2007-10-04,1,0
2007-10-04,5,0
2007-10-04,2,0
2007-10-04,23,0
2007-10-04,26,0
2007-10-04,1,0
2007-10-04,3,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,5,0
2007-10-04,5,0
2007-10-04,6,0
2007-10-04,3,0
2007-10-04,16,0
2007-10-04,1,0
2007-10-04,10,0
2007-10-04,12,0
2007-10-04,1,0
2007-10-04,30,0
2007-10-04,10,0
2007-10-04,1,0
2007-10-04,2,0
2007-10-04,17,0
2007-10-04,13,0
2007-10-04,3,0
2007-10-04,2,0
2007-10-04,3,0
2007-10-04,9,0
2007-10-04,3,0
2007-10-04,4,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,13,0
2007-10-04,17,0
2007-10-04,1,0
2007-10-04,9,0
2007-10-04,6,0
2007-10-04,3,0
2007-10-04,7,0
2007-10-04,4,0
2007-10-04,4,0
2007-10-04,2,0
2007-10-04,3,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,10,0
2007-10-04,9,0
2007-10-04,10,0
2007-10-04,1,0
2007-10-04,12,0
2007-10-04,15,0
2007-10-04,11,0
2007-10-04,3,0
2007-10-04,3,0
2007-10-04,4,0
2007-10-04,11,0
2007-10-04,9,0
2007-10-04,7,0
2007-10-04,2,0
2007-10-04,2,0
2007-10-04,3,0
2007-10-04,1,0
2007-10-04,8,0
2007-10-04,1,0
2007-10-04,3,0
2007-10-04,5,0
2007-10-04,7,0
2007-10-04,3,0
2007-10-04,5,0
2007-10-04,1,0
2007-10-04,3,0
2007-10-04,18,0
2007-10-04,35,0
2007-10-04,37,0
2007-10-04,9,0
2007-10-04,19,0
2007-10-04,3,0
2007-10-04,3,0
2007-10-04,9,0
2007-10-04,3,0
2007-10-04,15,0
2007-10-04,10,0
2007-10-04,14,0
2007-10-04,3,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,8,0
2007-10-04,3,0
2007-10-04,14,0
2007-10-04,2,0
2007-10-04,3,0
2007-10-04,33,0
2007-10-04,7,0
2007-10-04,3,0
2007-10-04,8,0
2007-10-04,2,0
2007-10-04,5,0
2007-10-04,12,1
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,13,0
2007-10-04,29,0
2007-10-04,3,0
2007-10-04,31,0
2007-10-04,1,0
2007-10-04,30,0
2007-10-04,1,0
2007-10-04,11,0
2007-10-04,3,0
2007-10-04,7,0
2007-10-04,8,0
2007-10-04,4,0
2007-10-04,2,0
2007-10-04,4,0
2007-10-04,3,0
2007-10-04,7,0
2007-10-04,3,0
2007-10-04,2,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,1,0
2007-10-04,4,0
2007-10-04,1,0
2007-10-04,4,0
2007-10-04,1,0
2007-10-04,4,0
2007-10-04,15,0
2007-10-04,1,0
2007-10-04,7,0
2007-10-04,5,0
2007-10-04,6,0
2007-10-04,6,0
2007-10-04,17,0
2007-10-04,4,0
2007-10-04,23,0
2007-10-04,27,0
2007-10-04,10,0
2007-10-04,2,0
2007-10-04,1,0
2007-10-04,2,0
2007-10-04,2,0
2007-10-04,12,0
2007-10-04,2,0
2007-10-04,10,0
2007-10-04,15,0
2007-10-04,11,0
2007-10-04,5,0
2007-10-04,8,1
2007-10-04,2,0
2007-10-09,45,0
2007-10-09,10,0
2007-10-09,49,0
2007-10-09,5,0
2007-10-09,50,0
2007-10-09,3,0
2007-10-09,6,0
2007-10-09,23,0
2007-10-09,1,0
2007-10-09,6,0
2007-10-09,2,0
2007-10-09,16,0
2007-10-09,4,0
2007-10-09,18,0
2007-10-09,19,0
2007-10-09,3,0
2007-10-09,34,0
2007-10-09,22,0
2007-10-09,6,0
2007-10-09,1,0
2007-10-09,3,0
2007-10-09,1,0
2007-10-09,3,0
2007-10-09,1,0
2007-10-09,1,0
2007-10-09,1,0
