,Depart,Heat,Heat_3d,Heat_7d,Cool_3d,CodeSum_1d,PrecipTotal_1d,PrecipTotal_7d,ResultSpeed_7d,PrecipBool_3d,PrecipBool_7d
598,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
599,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
600,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
601,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
602,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
603,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
604,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
605,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
606,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
607,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
608,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
609,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
610,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
611,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
612,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
613,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
614,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
615,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
616,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
617,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
618,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
619,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
620,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
621,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
622,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
623,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
624,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
625,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
626,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
627,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
628,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
629,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
630,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
631,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
632,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
633,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
634,4.0,0.0,0.0,0.0,13.0,45.0,0.41,0.06,3.0,1.0,1.0
635,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
636,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
637,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
638,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
639,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
640,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
641,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
642,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
643,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
644,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
645,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
646,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
647,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
648,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
649,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
650,-1.0,0.0,0.0,0.0,8.0,59.0,0.23,0.05,2.5,0.0,1.0
651,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
652,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
653,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
654,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
655,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
656,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
657,-2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.5,1.0,0.0
658,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
659,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
660,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
661,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
662,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
663,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
664,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
665,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
666,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
667,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
668,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
669,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
670,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
671,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
672,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
673,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
674,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
675,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
676,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
677,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
678,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
679,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
680,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
681,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
682,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
683,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
684,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
685,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
686,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
687,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
688,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
689,7.0,0.0,1.0,0.0,0.0,59.0,0.91,0.41,5.9,1.0,1.0
690,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
691,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
692,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
693,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
694,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
695,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
696,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
697,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
698,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
699,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
700,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
701,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
702,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
703,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
704,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
705,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
706,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
707,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
708,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
709,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
710,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
711,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
712,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
713,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
714,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
715,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
716,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
717,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
718,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
719,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
720,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
721,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
722,9.0,0.0,0.0,0.0,0.0,3.0,0.48,0.23,3.4,1.0,1.0
723,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
724,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
725,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
726,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
727,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
728,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
729,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
730,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
731,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
732,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
733,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
734,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
735,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
736,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
737,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
738,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
739,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
740,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
741,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
742,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
743,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
744,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
745,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
746,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
747,4.0,0.0,0.0,0.0,13.0,47.0,2.35,0.0,5.9,1.0,0.0
748,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
749,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
750,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
751,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
752,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
753,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
754,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
755,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
756,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.48,3.8,1.0,1.0
757,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
758,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
759,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
760,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
761,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
762,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
763,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
764,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0
765,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
766,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
767,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
768,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
769,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
770,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
771,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
772,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
773,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
774,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.6,0.0,0.0
775,11.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,9.1,0.0,0.0
776,11.0,0.0,0.0,0.0,12.0,16.0,0.0,0.0,9.1,0.0,0.0
777,-8.0,8.0,0.0,0.0,7.0,0.0,0.25,0.0,6.4,0.0,0.0
778,-8.0,8.0,0.0,0.0,7.0,0.0,0.25,0.0,6.4,0.0,0.0
779,-8.0,8.0,0.0,0.0,7.0,0.0,0.25,0.0,6.4,0.0,0.0
780,-8.0,8.0,0.0,0.0,7.0,0.0,0.25,0.0,6.4,0.0,0.0
781,-8.0,8.0,0.0,0.0,7.0,0.0,0.25,0.0,6.4,0.0,0.0
782,12.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
783,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.7,0.0,0.0
784,18.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.7,0.0,0.0
785,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.14,4.9,1.0,1.0
786,10.0,0.0,1.0,3.0,0.0,0.0,0.0,0.14,4.9,1.0,1.0
787,-2.0,0.0,0.0,1.0,4.0,36.0,0.0,0.0,10.6,1.0,0.0
788,-2.0,0.0,0.0,1.0,4.0,36.0,0.0,0.0,10.6,1.0,0.0
789,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,5.1,1.0,0.0
790,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,5.1,1.0,0.0
791,-4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.14,8.9,1.0,1.0
792,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.4,0.0,0.0
793,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.4,0.0,0.0
794,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
795,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
796,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
797,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
798,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
799,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
800,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
801,-2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.95,9.1,0.0,1.0
802,7.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.8,0.0,0.0
803,7.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.8,0.0,0.0
804,7.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,5.8,0.0,0.0
805,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.1,0.0,0.0
806,7.0,0.0,0.0,0.0,14.0,42.0,0.18,0.01,10.6,1.0,1.0
807,7.0,0.0,0.0,0.0,14.0,42.0,0.18,0.01,10.6,1.0,1.0
808,7.0,0.0,0.0,0.0,14.0,42.0,0.18,0.01,10.6,1.0,1.0
809,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
810,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
811,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
812,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
813,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
814,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
815,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
816,5.0,0.0,0.0,0.0,12.0,59.0,0.7,1.55,1.7,0.0,1.0
817,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,4.3,1.0,1.0
818,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,4.3,1.0,1.0
819,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,4.3,1.0,1.0
820,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,4.3,1.0,1.0
821,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,4.3,1.0,1.0
822,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
823,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
824,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
825,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
826,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
827,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
828,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
829,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
830,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
831,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
832,-2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
833,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.3,0.0,0.0
834,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.3,0.0,0.0
835,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.3,0.0,0.0
836,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.3,0.0,0.0
837,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,1.0,0.0
838,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,1.0,0.0
839,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,1.0,0.0
840,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.3,1.0,0.0
841,14.0,0.0,0.0,0.0,4.0,16.0,0.02,0.0,4.1,0.0,0.0
842,14.0,0.0,0.0,0.0,4.0,16.0,0.02,0.0,4.1,0.0,0.0
843,14.0,0.0,0.0,0.0,4.0,16.0,0.02,0.0,4.1,0.0,0.0
844,14.0,0.0,0.0,0.0,4.0,16.0,0.02,0.0,4.1,0.0,0.0
845,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.9,1.0,0.0
846,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.9,1.0,0.0
847,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.9,1.0,0.0
848,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
849,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
850,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
851,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
852,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
853,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,14.2,1.0,0.0
854,-12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,8.2,0.0,1.0
855,-12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,8.2,0.0,1.0
856,-12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.02,8.2,0.0,1.0
857,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
858,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
859,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
860,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
861,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
862,-6.0,10.0,3.0,13.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
863,4.0,0.0,0.0,0.0,11.0,2.0,0.92,0.79,7.4,1.0,1.0
864,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
865,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
866,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
867,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
868,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
869,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
870,-2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.7,1.0,0.0
871,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
872,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
873,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
874,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
875,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
876,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
877,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
878,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
879,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
880,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
881,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
882,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
883,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
884,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
885,10.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0
886,-5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.2,0.0,0.0
887,-5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.2,0.0,0.0
888,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
889,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
890,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
891,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
892,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
893,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
894,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
895,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
896,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
897,-2.0,0.0,0.0,0.0,2.0,24.0,0.5,0.0,4.1,0.0,0.0
