Date,Block,AddressAccuracy,Species_CULEX PIPIENS,Species_CULEX RESTUANS,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2009-07-27,11,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,42,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,42,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,42,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,42,8,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,42,8,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,35,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,11,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,11,8,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,11,8,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,33,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,33,8,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,33,8,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,12,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,12,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,12,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,12,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,13,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,37,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,37,8,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,37,8,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,24,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,40,8,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,40,8,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,40,8,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,9,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,10,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,65,5,0,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,65,5,0,1,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-27,65,5,1,0,84,64,74.0,0.0,61,66.0,0.0,9.0,440.0,1917.0,0.02,29.13,29.86,9.3,23,10.1
2009-07-31,41,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,41,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,41,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,25,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,25,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,75,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,75,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,89,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,89,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,89,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,36,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,36,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,36,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,72,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,72,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,58,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,58,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,50,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,50,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,50,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,14,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,11,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,11,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,42,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,42,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,28,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,35,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,35,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,35,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,45,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,45,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,45,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,45,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,70,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,30,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,11,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,11,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,60,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,60,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,33,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,17,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,35,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,52,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,52,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,67,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,67,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,67,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,22,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,8,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,39,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,39,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,77,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,77,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,77,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,40,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,79,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,52,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,52,8,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,63,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,63,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,37,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,37,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,12,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,12,5,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,12,5,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,13,5,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,37,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,37,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,24,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,5,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,40,8,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,0,1,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
2009-07-31,10,9,1,0,81,58,70.0,-4.0,54,61.0,0.0,5.0,444.0,1913.0,0.0,29.23,29.94,6.2,26,7.3
